tweet,date,city,lat,lon
"Se viene él día de la madre, que se le puede regalar a una señora?, que un día me partió un escoba en las costillas?",2021-05-03 15:38:29,Cúcuta,7.893907,-72.507821
"@IvanDuque dijo que el día de la madre se aplazaba.... Yo creo que más bien la adelantó, desde el 28 de abril se la mientan todos los días",2021-05-02 15:28:50,Cúcuta,7.893907,-72.507821
"No sé por qué 'El Día del Trabajador' no tiene el mismo crédito que 'El día de la madre' y celebrarse todos los días, si es que ser trabajador en Colombia se está volviendo una utopía. 
#EnColombiaNoHayPresidente #FelizDiaDelTrabajador #GobiernoGenocida",2021-05-01 16:44:32,Cúcuta,7.893907,-72.507821
"Por esa madre que se levanta en la madruga a trabajar, por ese padre que nunca está en casa para llevar comida a casa, por ese profesional que no le importa todo lo que transnochó y el tiempo que invertió para ganar menos de todo el aprendizaje que logró
Feliz día del trabajador.",2021-05-01 06:38:47,Cúcuta,7.893907,-72.507821
"Promoción día de la Madre 👏🎉🎁🎊

Aprovecha esta increíble #promoción #HGH y #GOLDENFLX en @mifuxionsalud hasta el 9 de mayo o antes que se agote su existencia ♥️👍☕🍷
#FuxionLifeStyle
#DiaDeLaMadre
#Rejuvenecimiento
#ArticulacionesFuertes
#Belleza
#JuventudEterna https://t.co/sniD0n96zX",2021-04-30 15:27:50,Cúcuta,7.893907,-72.507821
@VickyDavilaH @MinSaludCol Si el gobierno permite abrir celebraciones y comercios y restaurantes y bailaderos para celebrar el dia de la madre llegaremos MIL,2021-04-30 00:11:00,Cúcuta,7.893907,-72.507821
"#EconomíaYNegocios | En 2021, la celebración del Día de la Madre a nivel nacional será modificada por la emergencia en salud que afronta al país https://t.co/j9Hgf0wJUW",2021-04-29 12:30:00,Cúcuta,7.893907,-72.507821
"Hoy el país tiene que despedir a otro joven que salio a las calles a ejercer y pedir sus derechos,en Colombia no hay empleo para nosotros pero si hay sangre a causa del estado, fortaleza para la madre del joven Lucas asesinado el día de ayer en Pereira. #ALUCASLOMATOELGOBIERNO",2021-05-06 13:16:16,Pereira,4.813333,-75.696111
"El país vuelto mierda y mi mamá echando indirectazos sobre el regalo del día de la madre, ahora no señora. https://t.co/4nUn0p7MZX",2021-05-06 12:43:43,Pereira,4.813333,-75.696111
"En otro orden de cosas.... hace un día de putísima madre pa sentarse en una terraza y enrearse de cervezas y después de copas hasta que llegue la hora del toque de queda.
#enviaratodas",2021-05-06 09:15:57,Pereira,4.813333,-75.696111
La madre pa el que me dañe mi día de cumpleaños.,2021-05-06 04:35:51,Pereira,4.813333,-75.696111
"#DondeVivirBlog Pronto se acerca el día de la madre, este año muchas familias tendrán una celebración diferente debido al COVID-19.
Te compartimos algunas ideas para que celebres este día junto a esa maravillosa mujer
Sigue leyendo esta entrada de blog  https://t.co/8mm36zOGLW https://t.co/bIGuO38zbY",2021-05-05 23:00:01,Pereira,4.813333,-75.696111
"Aparte de la MELENA, es que hoy me he mirado al espejo y le he dicho a mi madre ""cualquier día me da el pipijerbe y me corto otra vez, que ya lo tengo muy largo""

QUE LO TENGO LARGO DIGO, PUES SI LO TENGO A LA ALTURA DE LA NUCA XDDDDDDD",2021-05-05 22:58:10,Pereira,4.813333,-75.696111
@IvanDuque que le mandan a decir todas las mamas que gracias por aplazar el día de la madre y volverlo un día de luto. Gracias viejo eres lo peor que ha tenido el país luego de burribe.,2021-05-05 15:30:59,Pereira,4.813333,-75.696111
"@CaracolRadio @GarethSella lo que justifica la muerte es que son vándalos pero al otro día sale la madre del difunto contando que era un muchacho del común del barrio, y no de disidencias farc o bacrim los verdaderos criminales; siguen sueltos robando y matando",2021-05-05 14:34:59,Pereira,4.813333,-75.696111
"Estamos tan cerca del día de la madre y más de una pasará un día mortífero recordando el hijo que el ESTADO MATÓ.

#SOSColombiaNosEstanMatando",2021-05-05 08:09:23,Pereira,4.813333,-75.696111
"Por perder a su único hijo, los demás no lo bajan de vándalo, y sólo se trata de un joven con pocas oportunidades, que un día se llenó de valentía y salió a la calle a gritar su indignación, a luchar por sus derechos, y que lastimosamente no volverá a llegar a casa, con su madre.",2021-05-05 01:59:03,Pereira,4.813333,-75.696111
"Anabel lo del día de la madre es muy rastrero porque Tom no tiene madre
#TierraDeNadie4",2021-05-04 23:30:36,Pereira,4.813333,-75.696111
Gracias a la lucha por la educación pública yo pude estudiar porque hago parte de ese porcentaje de la población con madre cabeza de familia a quien el Estado le negó muchas veces las garantías mínimas y quien no goza de una pensión al día de hoy.,2021-05-04 19:38:46,Pereira,4.813333,-75.696111
"al final siempre es la misma puta mierda, echarle la culpa a tu madre que curra 18 horas al día, no a la empresa que se está riendo de todos nosotros en nuestra puta cara mientras creemos que la fauna marina la estamos destruyendo nosotros con las pajitas, y no las redes de pesca",2021-05-04 19:06:13,Pereira,4.813333,-75.696111
"@RevistaSemana De lo que se preocupa este huevon, con severo para Nacional encima y sigue pensando en que no se reúnan en el día de la madre.",2021-05-04 15:38:41,Pereira,4.813333,-75.696111
"Quisiera que el domingo, día de la madre, pudiésemos salir a reclamar un futuro viable para nuestros hijos, quisiera soñar con que se nos garantizarán nuestros derechos a manifestarnos y marchar libremente.",2021-05-04 14:30:17,Pereira,4.813333,-75.696111
"@m_ebrard Ten tantita madre tu y Mario Delgado son los responsables directos
Ustedes le apostaron a la calidad más baja en los materiales de construcción 
Y la certificación el mismo día de la apertura 
Solo demuestra que son la peor basura en México en 30 años
Ojalá la Frg y la SFP",2021-05-04 05:14:49,Pereira,4.813333,-75.696111
mi mamá sigue mariquiando con defender a los tombos y le embolato el regalo del día de la madre,2021-05-04 03:58:46,Pereira,4.813333,-75.696111
"Alguien del directorio conservador  de ibague 
que nos informe si este año van a hacer el bingo del día de la madre o si nos toca esperar al año entrante que haya elecciones?",2021-05-03 23:34:28,Pereira,4.813333,-75.696111
Dizque publícame por fis una historia con el reels de mi pag y yo no bb no es el momento y salí fue regañada que porque el comercio sigue y yo como gorda yo tengo como 5 pags en instagram pero no es momento de ofrecer la edición del día de la madre morrrr,2021-05-03 22:21:03,Pereira,4.813333,-75.696111
"@FaciMouna Jajajaaaaja me mel, feliz día de la madre dice.....!!! 🙄🙄🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",2021-05-03 21:19:11,Pereira,4.813333,-75.696111
"El día de la madre sin madre es uno de los días más tristes para quien no la tenga
#SVÚltimaHora3M",2021-05-03 20:30:41,Pereira,4.813333,-75.696111
@MaoVidalGarcia Ya se que pedir de regalo del día de la madre(?),2021-05-03 17:56:11,Pereira,4.813333,-75.696111
Los Reyes celebran el Día de la Madre con sus hijas en la ópera https://t.co/7SVxuiBl9H https://t.co/bFwA4sYBRr,2021-05-03 15:15:28,Pereira,4.813333,-75.696111
Ayer iba a poner un tweet de como Pablo me felicitó el día de la madre pero al final no lo subí. Hoy me levanto con esto. https://t.co/rEgZyZ7qD4,2021-05-03 12:34:06,Pereira,4.813333,-75.696111
"Mi madre nunca ha podido dormir tranquila por la ausencia de una vivienda propia, hoy a día lucha cada día porque en mi mesa no falte plato de comida y asimismo ha solicitado a infinitud de bancos préstamos de interés social con la intención de tener un techo",2021-05-03 03:25:39,Pereira,4.813333,-75.696111
@desgraciadaxx Same tía mi abuela dice que no quiere más macetas pero hoy se ha encelado de mi madre porque le he regalado una magnolia por el día de la madre jsjsjsjs,2021-05-02 20:36:27,Pereira,4.813333,-75.696111
me parece fatal que nadie me haya felicitado el dia de la madre teniendo los exs q tengo,2021-05-02 19:05:41,Pereira,4.813333,-75.696111
¡Feliz Día de la Madre a todas las mamás! #DiaDeLaMadre https://t.co/4eb3Iwy6At,2021-05-02 15:33:18,Pereira,4.813333,-75.696111
"#CIRINEOelROCIO | ¡FELIZ DÍA DE LA MADRE! ¡VIVA LA MADRE DE DIOS! https://t.co/mgj5PUwX9S : El fervor de los hijos a una Madre, la exaltación de la Fe ante la Madre de Dios. #Rocío21Cirineo #CIRINEOelROCÍO #lunesdepentecostes #Pentecostes #RocíoDeEsperanza #RocíodeEsperanza2021",2021-05-02 15:29:18,Pereira,4.813333,-75.696111
"Mía hijas, mis tesoros ... Feliz día de la madre a todas 🌼 https://t.co/YA8TkNWLZJ",2021-05-02 14:06:24,Pereira,4.813333,-75.696111
@CarlotaLlauger @InspirinGirlsE Has felicitado a tu nueva mejor amiga rocío carrasco  en el día de la madre?????? 🤣🤣🤣🤣🤣🤣,2021-05-02 13:26:25,Pereira,4.813333,-75.696111
Tan feliz día de la madre no le podréis desear a vuestras madres si yo no soy su nuera digo yo,2021-05-02 12:53:32,Pereira,4.813333,-75.696111
Feliz día de la madre https://t.co/XlEktxTmXB,2021-05-02 12:53:28,Pereira,4.813333,-75.696111
"Quiero también felicitar en el día de la madre
a esos padres que ejercen de madres y que son más de lo que nos creemos.
#felicidadescampeones.",2021-05-02 12:14:01,Pereira,4.813333,-75.696111
Día de la madre💚 https://t.co/Sn34FnogIO,2021-05-02 10:44:58,Pereira,4.813333,-75.696111
Rocío Ruiz y la presidenta del Club Malasmadres reflexionan sobre la igualdad con motivo del Día de la Madre https://t.co/tz3WBjpYXC,2021-05-02 10:42:37,Pereira,4.813333,-75.696111
"Feliz día de la madre a rocío carrasco......🤣🤣🤣🤣 bueno mejor no, ya si eso, cuando sea el día de la ""mala madre"" entonces 🙄🙄🙄",2021-05-02 10:32:01,Pereira,4.813333,-75.696111
"#ViveAndalucia | Andalucía, madre de todos los que quieran venir a visitarnos. Te acogerá, arropará, protegerá y sorprenderá cada día. 😋 

¡Feliz Día de la Madre! 👩‍🦰 https://t.co/I4ad0XP6pY",2021-05-02 10:30:08,Pereira,4.813333,-75.696111
Regalazos del día de la madre 🥰 Deseando devorar el libro de @NConcostrina https://t.co/Urv5VU1RCh,2021-05-02 09:56:18,Pereira,4.813333,-75.696111
Feliz día de la madre ❤️🌹 https://t.co/7u18r4mjmD,2021-05-02 09:07:12,Pereira,4.813333,-75.696111
@DeluxeSabado Ojalá q mande a la madre a la mierda q es lo q se merece!!! Y por cierto...feliz dia de la madre a la mala madre.....1🙄🙄🤮🤮,2021-05-02 09:00:27,Pereira,4.813333,-75.696111
"A los q la vida no os la haya arrebatado, disfrutarla, amarla, apreciarla, quererla. No la abandonéis. Nunca sabe uno cuando desgraciadamente dejen de estar, pero ese día siempre llega y sentiréis que algo bajo tus pies se derrumba. Feliz Día de la Madre. Y a la mía, donde esté❤️",2021-05-02 08:59:24,Pereira,4.813333,-75.696111
"@alejandralcc respeta anda, q es el dia de la madre",2021-05-02 08:43:26,Pereira,4.813333,-75.696111
"'Madre, tú eres ya, no tuya, sino mía.
te has ido dando como la luna sobre el agua.
toda tu claridad se ha reflejado
inmensa sobre mi alma'

Celebra este día con 'La nunca poseída' de Pilar Paz Pasamar del Centro Andaluz de las Letras #CAL:
https://t.co/mJFuDlxj2H

@CulturaAND https://t.co/lftPh5cWo5",2021-05-02 07:30:09,Pereira,4.813333,-75.696111
"En mi casa nunca celebramos el Día de la madre ni el Día del padre porque mi padre dice que es una pamplina porque nos aguanta todos los días y mi madre dice que es un día inventado por el corte inglés para vender... Ahí queda eso 😬

Aún así, feliz día mamás de mi Twitter 😘",2021-05-02 07:07:26,Pereira,4.813333,-75.696111
"¡Buenos días!
Este primer domingo de mayo se celebra el  DIA de la madre en España.
El pueblo de Madrid se levanta contra Napoleón Bonaparte, en lo que se vino a llamar el Levantamiento del 2 de mayo, dando inicio a la Guerra de la Independencia. 
#DíaDeLaMadre
#Napoleón
#2deMayo https://t.co/9Iji0IreQT",2021-05-02 06:34:03,Pereira,4.813333,-75.696111
Día de la Madre https://t.co/qlJKf9dj0u a través de @granadahoy,2021-05-02 06:12:18,Pereira,4.813333,-75.696111
Feliz día de la madre a todos... https://t.co/JpMFrtHFei,2021-05-02 05:54:25,Pereira,4.813333,-75.696111
"@Anabelbeltrg @Comelibros_69 Maravillosa!! Me la regaló mi hija en mi cumpleaños (no creemos en eso del Día de la madre, invento de los grandes almacenes para vender)",2021-05-01 18:52:58,Pereira,4.813333,-75.696111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/DGdrqdCAjZ",2021-05-01 18:15:02,Pereira,4.813333,-75.696111
👭DÍA DE LA MADRE👭 ¿Todavía no sabes qué vas a regalarle a tu madre? Atenta a nuestra selección de regalos súper originales con los que es imposible no acertar https://t.co/tsMWOFBOOU https://t.co/tg5nmYEdFY,2021-05-01 17:30:01,Pereira,4.813333,-75.696111
"Este año el mejor regalo es el abrazo de mi madre después de tanto tiempo. Hoy es un día especial y mañana también 😊❤️

Lo celebro con esperanza y la ilusión de recuperar poco a poco la normalidad que tanto echamos de menos. https://t.co/QHfjbKhvNd",2021-05-01 17:08:49,Pereira,4.813333,-75.696111
"Mñn es el día de la madre!! Turquía está confinada y quizás sus niñas estén en Estambul!! Ha grabado antes para poder estar con sus hijas en este día tan bonito y ya no puede moverse de Estambul 

OğlumEfeHoşgeldin
#EnginAkyürek #TubaBüyüküstün #SefirinKızı #MavSan",2021-05-01 16:33:42,Pereira,4.813333,-75.696111
@CorreosAtiende como envuelvo el arma para el dia de la madre,2021-05-01 10:18:27,Pereira,4.813333,-75.696111
"En menos tiempo “llorar y llorar, llorar y llorar” y celebrarán el día de la madre Llevándola al cementerio o ellos asfixiados IMBECILES https://t.co/Su706J0Uly",2021-05-01 07:55:28,Pereira,4.813333,-75.696111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/t7ehQDTSzy",2021-04-30 20:15:02,Pereira,4.813333,-75.696111
👭DÍA DE LA MADRE👭 ¿Todavía no sabes qué vas a regalarle a tu madre? Atenta a nuestra selección de regalos súper originales con los que es imposible no acertar https://t.co/HWzQCGEAjt https://t.co/jqKowhG2gs,2021-04-30 20:00:01,Pereira,4.813333,-75.696111
espero que tengáis preparaos los regalos pa el día de la madre a todas las chavalas a las que les habéis comido las tetas,2021-04-30 16:43:10,Pereira,4.813333,-75.696111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/IgY2ULyk03",2021-04-30 15:30:01,Pereira,4.813333,-75.696111
"El 26 de abril se celebró el día del buen pastoral. El padre Humberto Gómez Morales párroco de la parroquia Madre del Salvador, del barrio La Francia, lo conmemoró con una misa a la que asistieron familiares y allegados quienes le desearon un feliz y bendecido día.",2021-04-30 14:26:43,Pereira,4.813333,-75.696111
Mi regalo del día de la madre a rebufo como siempre https://t.co/kfpAUoppue,2021-04-30 13:04:39,Pereira,4.813333,-75.696111
la muy cinica de rosa Benito que deje de defender a Rocio F que a dia de hoy es una mujer y otra contribuidora al maltrato de su madre,2021-04-30 12:45:16,Pereira,4.813333,-75.696111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/vYeUeMRfJF",2021-04-30 10:15:02,Pereira,4.813333,-75.696111
"#MesdelasMadres #DiaDeLaMadre  #Ibague  Pregunte no más! Serenata de Lujo para el día de la Madre en Ibague, pregunte por la gran promoción hasta el 10 de Mayo! 🔥🔥 https://t.co/Usn92K8Rss",2021-04-30 02:59:35,Pereira,4.813333,-75.696111
Los Petroñeros van a celebrar el día de la MADRE con ella contagiada en un hospital y/o ellos moribundos. Y PETROMUERTE pendiente ................................de la forma en que les puede sacar el culo,2021-04-30 02:23:31,Pereira,4.813333,-75.696111
"Hasta hoy he sido solo un observador en esta red, pero hoy que necesito la ayuda de todos, voy a ver si logro tener el impacto que busco. @Clinicaaman @saluddecaldas @SecSaludMzles Mi madre ingresó hacia el medio día a la clinica Aman de Manizales con posible apendicitis....abro",2021-04-29 23:36:38,Pereira,4.813333,-75.696111
"@ELTIEMPO Cómo decia mi mamá : el dia de la madre es de 365 dias, ni uno más, ni uno menos y no necesito regalos, con que me demuestren su amor me basta y me sobra. @FenalcoQuindio @FenalcoNacional",2021-04-29 21:06:09,Pereira,4.813333,-75.696111
@telecincoes Mejor la felicitamos por el día de la madre 🤣🤣🤣🤣 menuda mierda de madre......🤮🤮🤮🤮,2021-04-29 20:48:04,Pereira,4.813333,-75.696111
"El fascista presidente Duque cree que me puede aplazar el día de la madre, valla aplacela a la suya, no sea marrano.",2021-04-29 20:22:02,Pereira,4.813333,-75.696111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/8ZPl8XcbCD",2021-04-29 20:10:02,Pereira,4.813333,-75.696111
👭DÍA DE LA MADRE👭 ¿Todavía no sabes qué vas a regalarle a tu madre? Atenta a nuestra selección de regalos súper originales con los que es imposible no acertar https://t.co/YG2E8lhnrG https://t.co/nuxWCzvA2N,2021-04-29 19:15:02,Pereira,4.813333,-75.696111
"Hola amiguitosss 
Vengo a pedirles el favorrr de compartir este detallito tan hermosooo que estoy vendiendo para el día de la madre!❤️
Me pueden escribir por dm para más info
https://t.co/aknEYqPdFg https://t.co/It531YDcPY",2021-04-29 18:17:46,Pereira,4.813333,-75.696111
"Anna Sarelly dando tips para regalos del dia de la madre, ojo a lo que recomienda: joyas con diamantes y esmeraldas. Dale, te me cuidas.",2021-04-29 15:22:36,Pereira,4.813333,-75.696111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/SihmuXsh7y",2021-04-29 14:15:01,Pereira,4.813333,-75.696111
"""La tarde, aquí y ahora"" recibe a la cantante y pianista María Toledo 🎹🎙️

Nos adelantamos al #DíaDeLaMadre y visitamos el poblado neolítico de Ronda

🗣️ @LATARDE_RTVA @Evaruizcanalsur @MariaToledoMT @AytoRonda

🗓️ Jueves
15:30 h. | CanalSurTV 

🌐 https://t.co/Q5sjgYtbfk https://t.co/nFdqL1B16f",2021-04-29 10:52:50,Pereira,4.813333,-75.696111
"Tras varias indirectas muy directas, le acabo de comprar a mi madre el libro de Sira (se lo daré por el día de la madre). Lo que no sabe ella es q como no esté rápida, se lo quito y me lo leo primero 🤣.

Si no habéis leído o visto la serie el tiempo entre costuras, vais tarde ☺️",2021-04-29 09:38:15,Pereira,4.813333,-75.696111
"A pocos días de iniciar el mes de la madre el día de hoy nos dejó esta imagen que representa a la mujer colombiana y a nuestras madres , Valientes, fuertes y poderosas. 💪🥰🇨🇴❤️ 

#Colombia  #NoALaReformaTributaria #ParoNacional28A #28Abril https://t.co/0xvn2Kdb7U",2021-04-29 04:42:22,Pereira,4.813333,-75.696111
"Cancela el payaso la celebración del día de su madre, pero no la presentación de la roboforma tributaria . https://t.co/i9sYtgPucn",2021-04-29 04:17:50,Pereira,4.813333,-75.696111
"La muestra de la desigualdad y la lucha del pueblo, de la gente de a pie que día a día deben luchar para salir adelante, el amor de una madre es infinito #noreformatributaria https://t.co/b61l2Oepqa",2021-04-29 02:09:45,Pereira,4.813333,-75.696111
"Una de las imágenes que nos ha dejado la #Protesta del día de hoy es esta Fotografía tomada en #Manizales, ella es una madre cabeza de familia que sale todos los días a buscar un sustento para su hijo.

Fotografía tomada de redes.
#Cacerolazo28A #NoALaReformaTributaria https://t.co/dPJGZqMt35",2021-04-29 01:34:09,Pereira,4.813333,-75.696111
"#NoticiasDVR Día de la Madre en Risaralda y el país será el domingo 30 de mayo
Pensando en las familias risaraldenses y con el propósito de evitar aglomeraciones en la celebración del Día de la Madre, la Gobernación de Risaralda con apoyo de gremios (1/2)",2021-04-28 23:30:00,Pereira,4.813333,-75.696111
Feliz día de la madre amiga 🌷 Un mensaje especial para ti en el día de l... https://t.co/8Q7CgWGNmB a través de @YouTube #FelizDiadeLaMadre #FelizDiaDeLasMadres,2021-05-06 16:27:51,Santa Marta,11.240791,-74.19904
Jajajajajajaja qué sad estarme haciendo la tarjetica del día de la madre yo misma 😂😂😂,2021-05-06 15:18:19,Santa Marta,11.240791,-74.19904
"¿Eres servidora judicial 👩y madre? Participa en el Conversatorio ""Maternidad y cuidado en el contexto de la pandemia"", preparado por la Comisión Nal. de Género de la Rama Judicial, que se adelantará el día viernes 7/5/2021, de 10 a 12:30 m. Ingresa aquí: https://t.co/hpqDerfiUW https://t.co/ZhPCXlMFdv",2021-05-06 15:13:42,Santa Marta,11.240791,-74.19904
"Madre Que Se Respete Regaña a Sus Hijos y está pendiente de  sus  medicamentos
Se acerca el día de la madre que le podre regalar a mamá",2021-05-06 14:32:35,Santa Marta,11.240791,-74.19904
"*voy a ahorrar* 
- Día de la madre el fds, cumpleaños de mis sobrinas mañana: 😂😂😂😂",2021-05-06 13:15:15,Santa Marta,11.240791,-74.19904
"@VickyDavilaH SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 11:51:37,Santa Marta,11.240791,-74.19904
"@Pontifex_es @charoguerra SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 11:33:30,Santa Marta,11.240791,-74.19904
"@lafm SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 11:33:04,Santa Marta,11.240791,-74.19904
"@lafm SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 11:32:56,Santa Marta,11.240791,-74.19904
"@AlvaroUribeVel SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 11:14:30,Santa Marta,11.240791,-74.19904
"@NoticiasCaracol SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 10:26:14,Santa Marta,11.240791,-74.19904
"@WRadioColombia SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 10:26:05,Santa Marta,11.240791,-74.19904
"@jsanchezcristo SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 10:25:49,Santa Marta,11.240791,-74.19904
"@rcnradio SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:51:12,Santa Marta,11.240791,-74.19904
"@elespectador SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:34:28,Santa Marta,11.240791,-74.19904
"@WRadioColombia @wendyLE1992 @lfzambranos SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:34:17,Santa Marta,11.240791,-74.19904
"@RoyBarreras @DefendamosPaz SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:33:51,Santa Marta,11.240791,-74.19904
"@AABenedetti SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:33:46,Santa Marta,11.240791,-74.19904
"@CGurisattiNTN24 @BluRadioCo SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:33:33,Santa Marta,11.240791,-74.19904
"@NoticiasCaracol SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 09:33:24,Santa Marta,11.240791,-74.19904
"@COL_EJERCITO SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 08:58:20,Santa Marta,11.240791,-74.19904
"@Fenalco_Ant SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 08:57:58,Santa Marta,11.240791,-74.19904
"@RCNBga @Nanachagu @B7QUINTABRIGADA @Fedegan SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 08:57:39,Santa Marta,11.240791,-74.19904
"@PoliciaCmarca @MiChulaChulita @FiscaliaCol @DIJINPolicia @Region1Policia @SeguridadCundi @PoliciaColombia @DisecPolicia @DirectorPolicia SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 08:43:53,Santa Marta,11.240791,-74.19904
"@CatalinaSuarezB @PaulinaSofiaTO SI AMAS A COLOMBIA NO HABLES DE POLÍTICA POR REDES EN TRES DIAS.
SOLO HABLEMOS DE AMOR.
DIA DE LA MADRE .CANCIONES DEDICATORIAS Y LE BAJAMOS LA TEMPERATURA A NUESTRA AMADA PATRIA",2021-05-06 08:43:48,Santa Marta,11.240791,-74.19904
